text,dataset_source,use_for,label,text_clean
"jajaja A mi también fu lo primero que me llamó la atención de la foto, pero luego al leerte lo superó el que haya sitios donde las camareras se dejen toquetear las tetas como parte del precio de la consumición…jajaja",multilingual_toxicity_dataset_es,train,1,"jajaja a mi también fu lo primero que me llamó la atención de la foto, pero luego al leerte lo superó el que haya sitios donde las camareras se dejen toquetear las tetas como parte del precio de la consumición…jajaja"
"Así que llevábamos ya tres semanas en paz y armonía con los andaluces y, sobre todo con las andaluzas, y aunque reconocíamos su inferioridad, o al menos la suponíamos tal, casi nos llevábamos a pedir de boca",multilingual_toxicity_dataset_es,train,1,"así que llevábamos ya tres semanas en paz y armonía con los andaluces y, sobre todo con las andaluzas, y aunque reconocíamos su inferioridad, o al menos la suponíamos tal, casi nos llevábamos a pedir de boca"
"“Pendejos monos que andaban en una camioneta Ford Blanca, en la colonia antorchista, me amenazó que si yo tenía permiso para andar haciendo campaña en esa colonia!",multilingual_toxicity_dataset_es,train,1,"“pendejos monos que andaban en una camioneta ford blanca, en la colonia antorchista, me amenazó que si yo tenía permiso para andar haciendo campaña en esa colonia!"
Eso es Ciudadanos: una puta mierda que no sirve para nada útil,multilingual_toxicity_dataset_es,train,1,eso es ciudadanos: una puta mierda que no sirve para nada útil
"Gente estúpida, subnormales, carajotes, me faltan calificativos pa meterme con vosotros pedazo de pánfilos y a la vez los putos amos, unos cracks, unos putos maquinas porque el ser humano es así de despreciable",multilingual_toxicity_dataset_es,train,1,"gente estúpida, subnormales, carajotes, me faltan calificativos pa meterme con vosotros pedazo de pánfilos y a la vez los putos amos, unos cracks, unos putos maquinas porque el ser humano es así de despreciable"
me chupa la pija lo que penses vos o acaso eso a vos te jode?,multilingual_toxicity_dataset_es,train,1,me chupa la pija lo que penses vos o acaso eso a vos te jode?
"Lo de la Farsa es la reostia, hay que aprovechar e intentar que entren en una dinámica milanista y que se convierta de manera definitiva, en el puto equipo mediocre de media tabla de liga española que merece, por ser tan paletos y tan hijos de la gran puta",multilingual_toxicity_dataset_es,train,1,"lo de la farsa es la reostia, hay que aprovechar e intentar que entren en una dinámica milanista y que se convierta de manera definitiva, en el puto equipo mediocre de media tabla de liga española que merece, por ser tan paletos y tan hijos de la gran puta"
"Una persona adulta con discalculia nos decía que su madre la llamaba “subnormal”, porque no era capaz de hacer operaciones sencillas”",multilingual_toxicity_dataset_es,train,1,"una persona adulta con discalculia nos decía que su madre la llamaba “subnormal”, porque no era capaz de hacer operaciones sencillas”"
"Seguimos en esta abducción a un planeta televisivo donde habitan godos, íberos y guardia civiles manifestándose, mientras pedorras e histéricos no encuentran sitio para fumar",multilingual_toxicity_dataset_es,train,1,"seguimos en esta abducción a un planeta televisivo donde habitan godos, íberos y guardia civiles manifestándose, mientras pedorras e histéricos no encuentran sitio para fumar"
y el argumento de su dureza con los piojosos del sur es una de las excusas con las que se está parapetando para joder a los suyos en breve,multilingual_toxicity_dataset_es,train,1,y el argumento de su dureza con los piojosos del sur es una de las excusas con las que se está parapetando para joder a los suyos en breve
"a los que se les va la marrana al monte, a los que les gusta el arroz con popote, a los que se les hace agua la canoa o que le corretean las lombrices, a los que les gusta que le midan el aceite",multilingual_toxicity_dataset_es,train,1,"a los que se les va la marrana al monte, a los que les gusta el arroz con popote, a los que se les hace agua la canoa o que le corretean las lombrices, a los que les gusta que le midan el aceite"
"Vaya, lo curioso es quien repite su comentario eres tu con esa capacidad de la que hablas… ya que te gusta repetir, pues TOMA!!! Lo curioso es que esperes que cambie mi mensaje cuando solo eres capaz de repetir la misma mierda facilona propia de un retrasado",multilingual_toxicity_dataset_es,train,1,"vaya, lo curioso es quien repite su comentario eres tu con esa capacidad de la que hablas… ya que te gusta repetir, pues toma!!! lo curioso es que esperes que cambie mi mensaje cuando solo eres capaz de repetir la misma mierda facilona propia de un retrasado"
"no se esconde siquiera el sureño departamento camorrista-ndranghetista que intercambia 50 euros y una bola de mozzarella por un voto, permite obrar a la cricca (pandilla) democristiana a su antojo con leyes derogadas para robar más y mejor en la Protección Civil",multilingual_toxicity_dataset_es,train,1,"no se esconde siquiera el sureño departamento camorrista-ndranghetista que intercambia 50 euros y una bola de mozzarella por un voto, permite obrar a la cricca (pandilla) democristiana a su antojo con leyes derogadas para robar más y mejor en la protección civil"
"En un Barsa-Madrid no muere nadie, PEDAZO DE SUBNORMAL",multilingual_toxicity_dataset_es,train,1,"en un barsa-madrid no muere nadie, pedazo de subnormal"
"Vergüenza de periodismo, vergüenza de democracia, vergüenza de justicia. Solo saben manipular, mentir y reprimir. Son los voceros del régimen, los cómplices del fascismo. #LibertadDeExpresión #BoicotALaPrensaDelIbex",multilingual_toxicity_dataset_es,train,1,"vergüenza de periodismo, vergüenza de democracia, vergüenza de justicia. solo saben manipular, mentir y reprimir. son los voceros del régimen, los cómplices del fascismo. #libertaddeexpresión #boicotalaprensadelibex"
"Ya te digo, menuda panda de mongólicos se ha juntado en esa manifestación. Solo les falta llevar un cartel que diga ""Soy tonto y me dejo manipular"".",multilingual_toxicity_dataset_es,train,1,"ya te digo, menuda panda de mongólicos se ha juntado en esa manifestación. solo les falta llevar un cartel que diga ""soy tonto y me dejo manipular""."
"Con … La entrada Salamo Arouch, el judío que sobrevivió gracias al boxeo … Con que fin querían dar entretenimiento a los que iban a matar? Eso de las cámaras de gas y hornos, además del asesinato de judíos es pura mentira, propaganda sionista",multilingual_toxicity_dataset_es,train,1,"con … la entrada salamo arouch, el judío que sobrevivió gracias al boxeo … con que fin querían dar entretenimiento a los que iban a matar? eso de las cámaras de gas y hornos, además del asesinato de judíos es pura mentira, propaganda sionista"
"Pero no me negarás que en San Fermín hay un fenómeno de internacionalización (si Hemingway levantara la cabeza) y que muchxs guiris que vienen vienen a eso, a desfasar y a follar, a disfrutar de un régimen de libertad que ni en sus mejores sueños encuentran en sus lugares de origen, sociedades dónde la vivencia de la comunidad y la sociabilidad en la calle ha sido aniquilada en todos los planos",multilingual_toxicity_dataset_es,train,1,"pero no me negarás que en san fermín hay un fenómeno de internacionalización (si hemingway levantara la cabeza) y que muchxs guiris que vienen vienen a eso, a desfasar y a follar, a disfrutar de un régimen de libertad que ni en sus mejores sueños encuentran en sus lugares de origen, sociedades dónde la vivencia de la comunidad y la sociabilidad en la calle ha sido aniquilada en todos los planos"
"De seguir su lógica defectuosa, si los israelíes cuentan mentiras sobre lo que ocurrió realmente en 1948, tal vez los recuerdos judíos sobre el Holocausto son igualmente falaces.",multilingual_toxicity_dataset_es,train,1,"de seguir su lógica defectuosa, si los israelíes cuentan mentiras sobre lo que ocurrió realmente en 1948, tal vez los recuerdos judíos sobre el holocausto son igualmente falaces."
"Es una niña, ¿qué mas quieres? ha salido cani, pero no tienes derecho de llamarle ******* teniendo 12 años, que ya se le pasará",multilingual_toxicity_dataset_es,train,1,"es una niña, ¿qué mas quieres? ha salido cani, pero no tienes derecho de llamarle ******* teniendo 12 años, que ya se le pasará"
"Los medios, insisto, sobre todo las teles, de izquierdas y de derechas, insisten en abrir sus informativos con la ‘pandemia’ y, cuando tras 20 minutos de mensajes oligofrénicos, pasan a hablar de la actualidad política o económica o deportiva, al telespectador le da igual ya dictadura que democracia, libertad que esclavitud… y encima entra en síndrome de Estocolmo, hasta concluir que Pedro Sánchez, Pablo Iglesias y compañía, sus secuestradores, ‘lo hacen por nuestro bien’: ¡hay que ser memo! Por otra parte, las autoridades sanitarias",multilingual_toxicity_dataset_es,train,1,"los medios, insisto, sobre todo las teles, de izquierdas y de derechas, insisten en abrir sus informativos con la ‘pandemia’ y, cuando tras 20 minutos de mensajes oligofrénicos, pasan a hablar de la actualidad política o económica o deportiva, al telespectador le da igual ya dictadura que democracia, libertad que esclavitud… y encima entra en síndrome de estocolmo, hasta concluir que pedro sánchez, pablo iglesias y compañía, sus secuestradores, ‘lo hacen por nuestro bien’: ¡hay que ser memo! por otra parte, las autoridades sanitarias"
"Viva España la nación, que hicieron de ella una prostituta barata",multilingual_toxicity_dataset_es,train,1,"viva españa la nación, que hicieron de ella una prostituta barata"
Mi no entiender porque los forzados movimientos de subnormal con parálisis cerebral al disparar,multilingual_toxicity_dataset_es,train,1,mi no entiender porque los forzados movimientos de subnormal con parálisis cerebral al disparar
"Luego tenemos un rabino que les dice a los judíos que no se preocupen porque el coronavirus es ""solo para los goyim""",multilingual_toxicity_dataset_es,train,1,"luego tenemos un rabino que les dice a los judíos que no se preocupen porque el coronavirus es ""solo para los goyim"""
"Desde luego los rumanos/extranjeros que se dedican a robar y a éste tipo de vida han visto en españa un negocio facil ,viendo lo sumamente subnormales y pardillos que podemos ser",multilingual_toxicity_dataset_es,train,1,"desde luego los rumanos/extranjeros que se dedican a robar y a éste tipo de vida han visto en españa un negocio facil ,viendo lo sumamente subnormales y pardillos que podemos ser"
"La resentida: Te va a mostrar su mejor sonrisa, su mejor cara y va a buscar la forma mas sana de cagarte, se va a encargar de encontrar que es lo peor que te pueda llegar a hacer así sea volverse lesbiana y cagarte la mina con la que estás ahora, ligar con tu mejor amigo, hermano, primo o cualquiera de tu entorno… Para hacerte quedar como el mas perejil y para que por un buen tiempo te puedas deleitar con su sonrisita JIJI",multilingual_toxicity_dataset_es,train,1,"la resentida: te va a mostrar su mejor sonrisa, su mejor cara y va a buscar la forma mas sana de cagarte, se va a encargar de encontrar que es lo peor que te pueda llegar a hacer así sea volverse lesbiana y cagarte la mina con la que estás ahora, ligar con tu mejor amigo, hermano, primo o cualquiera de tu entorno… para hacerte quedar como el mas perejil y para que por un buen tiempo te puedas deleitar con su sonrisita jiji"
No puede esperar porque ella lo quiere es follar como una zorra porque la juventud se va rápido y siempre se lleva la belleza con ella,multilingual_toxicity_dataset_es,train,1,no puede esperar porque ella lo quiere es follar como una zorra porque la juventud se va rápido y siempre se lleva la belleza con ella
", las personas de piel clara tienen mayores oportunidades educativas y laborales que las de piel oscura; los prietitos, pues",multilingual_toxicity_dataset_es,train,1,", las personas de piel clara tienen mayores oportunidades educativas y laborales que las de piel oscura; los prietitos, pues"
"el australiano Julian Assange, como prisionero de lujo en la embajada ecuatoriana en Londres por supuestamente haberse tirado a una sueca facilona, ha sido –además del torrente casi indigerible de tan abundante de datos secretos de todo el mundo en todas las actividades delictuosas o no– el descubrimiento de nuevas redes de difusión de los pecadillos y los pecados grandes de personas e instituciones",multilingual_toxicity_dataset_es,train,1,"el australiano julian assange, como prisionero de lujo en la embajada ecuatoriana en londres por supuestamente haberse tirado a una sueca facilona, ha sido –además del torrente casi indigerible de tan abundante de datos secretos de todo el mundo en todas las actividades delictuosas o no– el descubrimiento de nuevas redes de difusión de los pecadillos y los pecados grandes de personas e instituciones"
"Saben que perder el ""Holocausto"" es perder la espada y el escudo de Israel así como un formidable instrumento de chantaje político y financiero; Yad Vashem, que, en Jerusalén es a la vez un memorial y un museo del Holocausto (en camino de ser ampliado) les resulta más precioso aún que el Muro de los Lamentos: toda personalidad extranjera de paso en Israel para gestionar asuntos políticos o financieros está obligada a visitar antes que nada este museo de horrores para que se impregne de un sentimiento de culpa que la hará más moldeable; a veces se dispensa de esta excursión a los representantes de las pocas naciones a las cuales los judíos y sionistas no pueden reprochar una participación activa o pasiva en el supuesto ""Holocausto""; es gracioso observar entonces que los responsables israelíes se quejan de la dificultad que tienen para negociar con interlocutores que no han sido convenientemente condicionados;",multilingual_toxicity_dataset_es,train,1,"saben que perder el ""holocausto"" es perder la espada y el escudo de israel así como un formidable instrumento de chantaje político y financiero; yad vashem, que, en jerusalén es a la vez un memorial y un museo del holocausto (en camino de ser ampliado) les resulta más precioso aún que el muro de los lamentos: toda personalidad extranjera de paso en israel para gestionar asuntos políticos o financieros está obligada a visitar antes que nada este museo de horrores para que se impregne de un sentimiento de culpa que la hará más moldeable; a veces se dispensa de esta excursión a los representantes de las pocas naciones a las cuales los judíos y sionistas no pueden reprochar una participación activa o pasiva en el supuesto ""holocausto""; es gracioso observar entonces que los responsables israelíes se quejan de la dificultad que tienen para negociar con interlocutores que no han sido convenientemente condicionados;"
"Nuestra madre y yo somos de riesgo, nuestro padre autónomo, y tú un p*to subnormal",multilingual_toxicity_dataset_es,train,1,"nuestra madre y yo somos de riesgo, nuestro padre autónomo, y tú un p*to subnormal"
"jaja si tambien dijeron que el ipad 3 ahora conocido como el no tan «nuevo ipad» traria ologramas y demas boludeces naaa jaja son fanaticos de Matrix los que escriben estas pedejadas Lo que debería incluir el nuevo Galaxy es un eliminador de subnormales profundos, así este foro se quedaría prácticamente vacío",multilingual_toxicity_dataset_es,train,1,"jaja si tambien dijeron que el ipad 3 ahora conocido como el no tan «nuevo ipad» traria ologramas y demas boludeces naaa jaja son fanaticos de matrix los que escriben estas pedejadas lo que debería incluir el nuevo galaxy es un eliminador de subnormales profundos, así este foro se quedaría prácticamente vacío"
Que buen orgasmo que tiene la zorra,multilingual_toxicity_dataset_es,train,1,que buen orgasmo que tiene la zorra
"Tal vez recordando a su ex novia, la puta esa que se fué con su contrincante, puta esa que lo engañó, que lo traicionó, cuando él, si que la quería, que lo traicionó, y por eso él tuvo que escapar, y ahora estaba solo",multilingual_toxicity_dataset_es,train,1,"tal vez recordando a su ex novia, la puta esa que se fué con su contrincante, puta esa que lo engañó, que lo traicionó, cuando él, si que la quería, que lo traicionó, y por eso él tuvo que escapar, y ahora estaba solo"
"Yo creo que estas estaciones de television nos dan esta clase de programas basura porque creen que los Mexicanos no pensamos y que estamos bien pendejos,son gente demasiado malinchista que desprecian a los Mexicanos y los discriminan por eso no contratan artistas Mexicanos para sus telenovelas,esta es una de las causas por las que mucha gente odia a esta televisora malinchista y a sus dueños homosexuales y mayates",multilingual_toxicity_dataset_es,train,1,"yo creo que estas estaciones de television nos dan esta clase de programas basura porque creen que los mexicanos no pensamos y que estamos bien pendejos,son gente demasiado malinchista que desprecian a los mexicanos y los discriminan por eso no contratan artistas mexicanos para sus telenovelas,esta es una de las causas por las que mucha gente odia a esta televisora malinchista y a sus dueños homosexuales y mayates"
"Por si no lo sabes, pendejito, esas instituciones religiosas fueron las que escribieron, editaron, tradujeron, imprimieron, etc. tus queridas ""escrituras"", así que si las instituciones religiosas son un animal sarnoso, las ""escrituras"" son la mierda de ese animal sarnoso",multilingual_toxicity_dataset_es,train,1,"por si no lo sabes, pendejito, esas instituciones religiosas fueron las que escribieron, editaron, tradujeron, imprimieron, etc. tus queridas ""escrituras"", así que si las instituciones religiosas son un animal sarnoso, las ""escrituras"" son la mierda de ese animal sarnoso"
"contrató a un grupo de disidentes cubanos para elaborar una ""campaña sucia"" en su contra, así como a varios colombianos ""sicarios contratados"" para asesinarlo",multilingual_toxicity_dataset_es,train,1,"contrató a un grupo de disidentes cubanos para elaborar una ""campaña sucia"" en su contra, así como a varios colombianos ""sicarios contratados"" para asesinarlo"
"Bueno, si no fuese por la migración chilenoperuboliguaya de los últimos 25 años, acá en el sur seríamos todos italianos, españoles o alemanes gracias al General Roca que removió a casi todos los indios, y los que quedaron no se acercaron a la civilización como por 100 años",multilingual_toxicity_dataset_es,train,1,"bueno, si no fuese por la migración chilenoperuboliguaya de los últimos 25 años, acá en el sur seríamos todos italianos, españoles o alemanes gracias al general roca que removió a casi todos los indios, y los que quedaron no se acercaron a la civilización como por 100 años"
"Que ella sea una puta friki que admira a un personaje deleznable, vale pero",multilingual_toxicity_dataset_es,train,1,"que ella sea una puta friki que admira a un personaje deleznable, vale pero"
Ahora los jóvenes no sé que hacen los muy SUBNORMALES que no duran ni dos años en la misma empresa,multilingual_toxicity_dataset_es,train,1,ahora los jóvenes no sé que hacen los muy subnormales que no duran ni dos años en la misma empresa
"Me recuerda al subnormal que subió a un bus a robar, el conductor aceleró, no le dio tiempo a bajar y todos los pasajeros le molieron a palos, le desnudaron y lo volvieron a tirar a la calle, la gente se cansa de vivir con miedo y a la que pueden zurrar a uno de esos mierdas pues pasa lo que pasa",multilingual_toxicity_dataset_es,train,1,"me recuerda al subnormal que subió a un bus a robar, el conductor aceleró, no le dio tiempo a bajar y todos los pasajeros le molieron a palos, le desnudaron y lo volvieron a tirar a la calle, la gente se cansa de vivir con miedo y a la que pueden zurrar a uno de esos mierdas pues pasa lo que pasa"
"Porque si sos una mal cogida es culpa tuya y deberías “hacerte atender como corresponde” porque andas como una loca histérica tratando mal a todo el mundo, al pobre mundo que no tiene porqué aguantarse tus arrebatos por falta de sexo",multilingual_toxicity_dataset_es,train,1,"porque si sos una mal cogida es culpa tuya y deberías “hacerte atender como corresponde” porque andas como una loca histérica tratando mal a todo el mundo, al pobre mundo que no tiene porqué aguantarse tus arrebatos por falta de sexo"
hasta en la republicanísima Francia hemos visto hace pocos años un arrebato de histeria anti-gitana… ¡en un país sin gitanos!,multilingual_toxicity_dataset_es,train,1,hasta en la republicanísima francia hemos visto hace pocos años un arrebato de histeria anti-gitana… ¡en un país sin gitanos!
Y siempre que hay en Barcelona y Cataluña “asambleas” de estudiantes separatistas sentados y cortando la vía pública oiremos casi inevitablemente los chillidos desafinados e histéricos de alguna mujer con un megáfono llamando en catalán a la revolución y a la revuelta violenta,multilingual_toxicity_dataset_es,train,1,y siempre que hay en barcelona y cataluña “asambleas” de estudiantes separatistas sentados y cortando la vía pública oiremos casi inevitablemente los chillidos desafinados e histéricos de alguna mujer con un megáfono llamando en catalán a la revolución y a la revuelta violenta
así como la mejor ideología para las castas bajas de la India (para los antiguos parroquianos de los misioneros cristianos y para los que se convierten con facilidad al Islam) y las masas piojosas del norte de África y del Próximo Oriente,multilingual_toxicity_dataset_es,train,1,así como la mejor ideología para las castas bajas de la india (para los antiguos parroquianos de los misioneros cristianos y para los que se convierten con facilidad al islam) y las masas piojosas del norte de áfrica y del próximo oriente
"La España enferma, postrada y sucia de los socialcomunistas y de los separatistas, arrodillada ante el tótem de la oclocracia como los aztecas se ponían de hinojos ante el dios de la lluvia, que solo dejó de anegar la tierra para fertilizar Méjico cuando llegó Hernán Cortés",multilingual_toxicity_dataset_es,train,1,"la españa enferma, postrada y sucia de los socialcomunistas y de los separatistas, arrodillada ante el tótem de la oclocracia como los aztecas se ponían de hinojos ante el dios de la lluvia, que solo dejó de anegar la tierra para fertilizar méjico cuando llegó hernán cortés"
"Él quiere tener una nueva pareja, porque él está cansado de su esposa y quiere probar un nuevo culo",multilingual_toxicity_dataset_es,train,1,"él quiere tener una nueva pareja, porque él está cansado de su esposa y quiere probar un nuevo culo"
una demostración palpable de que Cataluña es algo más digno y bello que el soviet mugriento e islamizado que propugna una asociación de sediciosos y perroflautas,multilingual_toxicity_dataset_es,train,1,una demostración palpable de que cataluña es algo más digno y bello que el soviet mugriento e islamizado que propugna una asociación de sediciosos y perroflautas
En segundo lugar todo el mundo sabe que los gobiernos tambien hacen sus desmadres pero aunque un solo cartel de los Zetas que es puro pedo que lo formo E.U. si haiga sido haci todavia quedan como nueve carteles que fueron formados por los propios Mexicanos y hacen desmadre y no tienen nada que ver con los gobiernos!,multilingual_toxicity_dataset_es,train,1,en segundo lugar todo el mundo sabe que los gobiernos tambien hacen sus desmadres pero aunque un solo cartel de los zetas que es puro pedo que lo formo e.u. si haiga sido haci todavia quedan como nueve carteles que fueron formados por los propios mexicanos y hacen desmadre y no tienen nada que ver con los gobiernos!
"Son más de doscientas las palabras que ha encontrado: moñas, hueco, joto, brito, sarasa, trolo, julay; o expresiones como: camina por la acera de enfrente, se le derrite el helado, le gusta el arroz con popote, entre otras decenas",multilingual_toxicity_dataset_es,train,1,"son más de doscientas las palabras que ha encontrado: moñas, hueco, joto, brito, sarasa, trolo, julay; o expresiones como: camina por la acera de enfrente, se le derrite el helado, le gusta el arroz con popote, entre otras decenas"
"Era patrimonio de paletos, granjeros y rancios, reaccionarios, votantes del partido republicano",multilingual_toxicity_dataset_es,train,1,"era patrimonio de paletos, granjeros y rancios, reaccionarios, votantes del partido republicano"
Anda y vete a montarte orgias bacanales y untarte en aceite con los atenienses q es lo único para lo q sirves,multilingual_toxicity_dataset_es,train,1,anda y vete a montarte orgias bacanales y untarte en aceite con los atenienses q es lo único para lo q sirves
"y las inequivocas declaraciones de los dirigentes arabes de destruir a Israel reconozco, que eso de matar a judios por matar esta mal, si soy la primera que lo reconoce",multilingual_toxicity_dataset_es,train,1,"y las inequivocas declaraciones de los dirigentes arabes de destruir a israel reconozco, que eso de matar a judios por matar esta mal, si soy la primera que lo reconoce"
Tu eres marica o que? te gusta que te den por el culo?,multilingual_toxicity_dataset_es,train,1,tu eres marica o que? te gusta que te den por el culo?
Si fue un demente lo deberían haber encerrado en un manicomio y sus seguidores deben ser dignos de lástima,multilingual_toxicity_dataset_es,train,1,si fue un demente lo deberían haber encerrado en un manicomio y sus seguidores deben ser dignos de lástima
"Su Johann es calcadito a este malo, implacable, sin fisuras, amoral, guapito y travelo",multilingual_toxicity_dataset_es,train,1,"su johann es calcadito a este malo, implacable, sin fisuras, amoral, guapito y travelo"
"Y después, ¿cómo preservar de toda revisión la cifra de 5.100.000 (R.Hilberg) a 6.000.000 judíos muertos durante toda la guerra, si es preciso revisar en tal proporción la cifra de muertos de Auschwitz?",multilingual_toxicity_dataset_es,train,1,"y después, ¿cómo preservar de toda revisión la cifra de 5.100.000 (r.hilberg) a 6.000.000 judíos muertos durante toda la guerra, si es preciso revisar en tal proporción la cifra de muertos de auschwitz?"
"Cómo se nota que eres un juden infiltrado, que defiendes a los asesinos comunistas que mataron a millones de inocentes en el gulag y en la cheka",multilingual_toxicity_dataset_es,train,1,"cómo se nota que eres un juden infiltrado, que defiendes a los asesinos comunistas que mataron a millones de inocentes en el gulag y en la cheka"
"porque aseguro yo q este intento mongoloide de photoshop no es lo mas feo q se ha puesto como imagen de la pelicula? Bueno primero porque es un poster alternativo, he visto yo uno con movimiento y toda la cosa de la misma pelicula q aguanta bastante…pero tambien he visto los de GI Joe Retailation…ese si es un photoshop carente de todo lo q se le ocurra y digno de cualquier insulto q se le antoje escupirle",multilingual_toxicity_dataset_es,train,1,"porque aseguro yo q este intento mongoloide de photoshop no es lo mas feo q se ha puesto como imagen de la pelicula? bueno primero porque es un poster alternativo, he visto yo uno con movimiento y toda la cosa de la misma pelicula q aguanta bastante…pero tambien he visto los de gi joe retailation…ese si es un photoshop carente de todo lo q se le ocurra y digno de cualquier insulto q se le antoje escupirle"
"Luego se quejan de que los llamen borregos, si es que hacen méritos para que se les aplique el calificativo, siguiendo como ciegos a los que los engañan, manipulan y roban, mientras rebuznan consignas vacías y falsas",multilingual_toxicity_dataset_es,train,1,"luego se quejan de que los llamen borregos, si es que hacen méritos para que se les aplique el calificativo, siguiendo como ciegos a los que los engañan, manipulan y roban, mientras rebuznan consignas vacías y falsas"
"lo hubieras madriado cocaaaa!!!!! pus como???? ahora ya por su culpa vas a tener que prescindir de tu auto!!! le hubieras hecho ver al trailero sus mismos ojos pero tu sacándoselos desde la cola!!!!!!!!! luego le hubieras puesto la cabeza abajo de una de las llantas del trailer y lo hubieras pateado y le hubieras pellizcado una chichi con unas pinzas hasta que te pida perdón y te pague con todo lo que trae!!! le hubieras llamado a una patrulla y dado una lana a los polecias para que lo terminen de madriar y lo avienten a la presa madin!!! luego te hubieras llevado el trailer a tu casa y lo hubieras vendido!!! pero no verdad!! eres muy lindo y ecuánime!!! no serás pariente de ghandi tu??? Que bueno que no paso a por mayores, con el susto que me dan los trailers, cuantos trailers no se han fijado si le pegaron a algo, bueno no paso a mas y que bueno que no hubo bronca!, al fin y al cabo todos tienen a alguien que los esta esperando en casa, Que bueno coca que estes bien",multilingual_toxicity_dataset_es,train,1,"lo hubieras madriado cocaaaa!!!!! pus como???? ahora ya por su culpa vas a tener que prescindir de tu auto!!! le hubieras hecho ver al trailero sus mismos ojos pero tu sacándoselos desde la cola!!!!!!!!! luego le hubieras puesto la cabeza abajo de una de las llantas del trailer y lo hubieras pateado y le hubieras pellizcado una chichi con unas pinzas hasta que te pida perdón y te pague con todo lo que trae!!! le hubieras llamado a una patrulla y dado una lana a los polecias para que lo terminen de madriar y lo avienten a la presa madin!!! luego te hubieras llevado el trailer a tu casa y lo hubieras vendido!!! pero no verdad!! eres muy lindo y ecuánime!!! no serás pariente de ghandi tu??? que bueno que no paso a por mayores, con el susto que me dan los trailers, cuantos trailers no se han fijado si le pegaron a algo, bueno no paso a mas y que bueno que no hubo bronca!, al fin y al cabo todos tienen a alguien que los esta esperando en casa, que bueno coca que estes bien"
"Lo que más me jode es que estos subnormales se crean los dueños de la verdad, que no admitan ninguna crítica, que insulten y amenacen a quien no piensa como ellos, y que se pongan de víctimas cuando les dicen las cosas claras.",multilingual_toxicity_dataset_es,train,1,"lo que más me jode es que estos subnormales se crean los dueños de la verdad, que no admitan ninguna crítica, que insulten y amenacen a quien no piensa como ellos, y que se pongan de víctimas cuando les dicen las cosas claras."
"Tiene que llover a cantaros, para llevarse a los que odian, a los resentidos, a los envidiosos, a los que solo quieren hacer daño, a los Psicópatas, a los que tienen mala leche y mala baba, a los que son violentos y a los imbéciles… No es un insulto, si no un constatación de la realidad, de diverso pelaje y para esto nada mejor que una canción de alguien que no pasaría vencedor por LA VOZ, ni falta que le hace ni le hizo",multilingual_toxicity_dataset_es,train,1,"tiene que llover a cantaros, para llevarse a los que odian, a los resentidos, a los envidiosos, a los que solo quieren hacer daño, a los psicópatas, a los que tienen mala leche y mala baba, a los que son violentos y a los imbéciles… no es un insulto, si no un constatación de la realidad, de diverso pelaje y para esto nada mejor que una canción de alguien que no pasaría vencedor por la voz, ni falta que le hace ni le hizo"
"“Me enteré, por otra vecina, que ella nos veía como ñeros y nacos",multilingual_toxicity_dataset_es,train,1,"“me enteré, por otra vecina, que ella nos veía como ñeros y nacos"
"Andá a lavarte el orto boliguayo, vos no sabés nada de la vida",multilingual_toxicity_dataset_es,train,1,"andá a lavarte el orto boliguayo, vos no sabés nada de la vida"
"El típico cantamañanas español, se lo sienta ó no, un patético resentido, y al final, todos vuelven a España",multilingual_toxicity_dataset_es,train,1,"el típico cantamañanas español, se lo sienta ó no, un patético resentido, y al final, todos vuelven a españa"
"Que asco de comida, esto es una mierda, no tiene sabor, no tiene gracia, no tiene nada, es una basura, quien coño cocina esto? Un ciego? Un manco? Un retrasado? Que se meta su comida por el culo, yo no me como esta porquería.",multilingual_toxicity_dataset_es,train,1,"que asco de comida, esto es una mierda, no tiene sabor, no tiene gracia, no tiene nada, es una basura, quien coño cocina esto? un ciego? un manco? un retrasado? que se meta su comida por el culo, yo no me como esta porquería."
"? para eso las mujeres sois únicas, estáis todas chaladas y tenéis más rarezas que un calvo con piojos",multilingual_toxicity_dataset_es,train,1,"? para eso las mujeres sois únicas, estáis todas chaladas y tenéis más rarezas que un calvo con piojos"
"Y como veo que no te alcanzó mi respuesta, te propongo seguir este tema el dia que yo (o vos, si tenes blog) escribamos algo sobre el bikini open o sobre remeras mojadas o sobre los shows de strippers con mujeres histéricas (o no) ok? Porque como te dije antes, este desfile open no es lo mismo, son modelos, no son strippers y no quiero irme de tema en este post",multilingual_toxicity_dataset_es,train,1,"y como veo que no te alcanzó mi respuesta, te propongo seguir este tema el dia que yo (o vos, si tenes blog) escribamos algo sobre el bikini open o sobre remeras mojadas o sobre los shows de strippers con mujeres histéricas (o no) ok? porque como te dije antes, este desfile open no es lo mismo, son modelos, no son strippers y no quiero irme de tema en este post"
"Su novio ni se lo piensa, sabe qué bien se le da a su novia travelo eso de las mamadas, así que no tiene intención de quitarle la inspiración",multilingual_toxicity_dataset_es,train,1,"su novio ni se lo piensa, sabe qué bien se le da a su novia travelo eso de las mamadas, así que no tiene intención de quitarle la inspiración"
