text,dataset_source,use_for,label,text_clean
Es asombroso el nivel de estupidez-robotización del adoctrinamiento progre.,multilingual_toxicity_explained_es,analysis,,es asombroso el nivel de estupidez-robotización del adoctrinamiento progre.
"es que no lo eres, es decir, qué más da ser hetero, el problema está en ser retrasado xd",multilingual_toxicity_explained_es,analysis,,"es que no lo eres, es decir, qué más da ser hetero, el problema está en ser retrasado xd"
Los mas valientes. Haz que pase!,multilingual_toxicity_explained_es,analysis,,los mas valientes. haz que pase!
"Y lo bien que les va siendo fachas, que no es gratis",multilingual_toxicity_explained_es,analysis,,"y lo bien que les va siendo fachas, que no es gratis"
"Culpa de las mafias y lo progres follarefugees que hacen efecto llamada, nos quedamos sin 57 pensiones",multilingual_toxicity_explained_es,analysis,,"culpa de las mafias y lo progres follarefugees que hacen efecto llamada, nos quedamos sin 57 pensiones"
-Una directiva fracasa deportivamente -Unos monguers los votan para que sigan mandando -Los monguers se sorprenden d q fracasen #estapasando,multilingual_toxicity_explained_es,analysis,,-una directiva fracasa deportivamente -unos monguers los votan para que sigan mandando -los monguers se sorprenden d q fracasen #estapasando
"en una cárcel española cuestan dinero, en su puta casa en Marruecos no cuestan ni un duro.",multilingual_toxicity_explained_es,analysis,,"en una cárcel española cuestan dinero, en su puta casa en marruecos no cuestan ni un duro."
"ufff eso es como construir puertas lógicas con legos; se puede, pero estás haciendo el imbécil.",multilingual_toxicity_explained_es,analysis,,"ufff eso es como construir puertas lógicas con legos; se puede, pero estás haciendo el imbécil."
"No, lo que parece de ese siglo es su puta bazofia de programa.",multilingual_toxicity_explained_es,analysis,,"no, lo que parece de ese siglo es su puta bazofia de programa."
Ni caso a los gilipollas como el  es un fascista de mierda,multilingual_toxicity_explained_es,analysis,,ni caso a los gilipollas como el es un fascista de mierda
Pero que pedazo de retrasada,multilingual_toxicity_explained_es,analysis,,pero que pedazo de retrasada
"Por cierto, donde anda metido el gusano comunista ese?",multilingual_toxicity_explained_es,analysis,,"por cierto, donde anda metido el gusano comunista ese?"
@ promosquevienen no se vayan de viaje de egresados con upgrade xq son la peor verga que hay:)),multilingual_toxicity_explained_es,analysis,,@ promosquevienen no se vayan de viaje de egresados con upgrade xq son la peor verga que hay:))
"Y como siempre los nacotes sin educación diciendo groserías, son los que están en contra de este gran gobierno respetable.",multilingual_toxicity_explained_es,analysis,,"y como siempre los nacotes sin educación diciendo groserías, son los que están en contra de este gran gobierno respetable."
Está claro que el lobby proxeneta está bien organizado 👿👿,multilingual_toxicity_explained_es,analysis,,está claro que el lobby proxeneta está bien organizado 👿👿
Conclusión: Er Benni era un cabrón facha que ayudó a Trum,multilingual_toxicity_explained_es,analysis,,conclusión: er benni era un cabrón facha que ayudó a trum
jaja ok andate con la zorra esa chau olvidate de mi :),multilingual_toxicity_explained_es,analysis,,jaja ok andate con la zorra esa chau olvidate de mi :)
PAMBISITOS dejen de responder a subnormales de mierda como éste.,multilingual_toxicity_explained_es,analysis,,pambisitos dejen de responder a subnormales de mierda como éste.
"Tiene que ser fake, no me jodas. Jamás volverían a sus países.",multilingual_toxicity_explained_es,analysis,,"tiene que ser fake, no me jodas. jamás volverían a sus países."
a ti no catalán cabron jajaja! Esta champions es vuestra y del bayer xd,multilingual_toxicity_explained_es,analysis,,a ti no catalán cabron jajaja! esta champions es vuestra y del bayer xd
"Que algunos saquéis la bilis contra mi 😍😍 jajajajaja , monguers y gordos ...",multilingual_toxicity_explained_es,analysis,,"que algunos saquéis la bilis contra mi 😍😍 jajajajaja , monguers y gordos ..."
Le han dado por lo que habrá robado antes y por lo que robará cuando salga del hospital.,multilingual_toxicity_explained_es,analysis,,le han dado por lo que habrá robado antes y por lo que robará cuando salga del hospital.
Ve na cuando habla Mazzoleni que puta,multilingual_toxicity_explained_es,analysis,,ve na cuando habla mazzoleni que puta
"Yo me quiero escapar también, dan paguita al llegar?",multilingual_toxicity_explained_es,analysis,,"yo me quiero escapar también, dan paguita al llegar?"
"Pues súbete tu a repararlo, maricón",multilingual_toxicity_explained_es,analysis,,"pues súbete tu a repararlo, maricón"
Habla en español catalán de mierda.,multilingual_toxicity_explained_es,analysis,,habla en español catalán de mierda.
Y ahora me veo y parezco un Trump supporter. Putos nazis.,multilingual_toxicity_explained_es,analysis,,y ahora me veo y parezco un trump supporter. putos nazis.
"Origen patológico , delincuencial , usurpante , ilegal resultado delicuncial usurpante y patológico",multilingual_toxicity_explained_es,analysis,,"origen patológico , delincuencial , usurpante , ilegal resultado delicuncial usurpante y patológico"
"Soy bioquímico y estoy trabajando para el Gobierno de Navarra... ánimo, puto subnormal.",multilingual_toxicity_explained_es,analysis,,"soy bioquímico y estoy trabajando para el gobierno de navarra... ánimo, puto subnormal."
"Menudos gilipollas. Como no, tenían que ser los guardaespaldas de la nazi de Le Pen...",multilingual_toxicity_explained_es,analysis,,"menudos gilipollas. como no, tenían que ser los guardaespaldas de la nazi de le pen..."
#VivaElCineEspañol porque me gusta y por patriotismo. A ver si os enteráis pedazo de fachas.,multilingual_toxicity_explained_es,analysis,,#vivaelcineespañol porque me gusta y por patriotismo. a ver si os enteráis pedazo de fachas.
Hacete cargo forro de mierda,multilingual_toxicity_explained_es,analysis,,hacete cargo forro de mierda
"Estos críos.... Qué pillastres..... Son unos terremotos los angelitos... Qué energía la de estos chicos... El futuro, son el futuro.....",multilingual_toxicity_explained_es,analysis,,"estos críos.... qué pillastres..... son unos terremotos los angelitos... qué energía la de estos chicos... el futuro, son el futuro....."
Esa fascista JAMAS sera presi de !😂😂😂,multilingual_toxicity_explained_es,analysis,,esa fascista jamas sera presi de !😂😂😂
"Costumbres tercermundistas que disfrutamos ya en Europa gracias a nuestros políticos progres, disfruten lo votado.",multilingual_toxicity_explained_es,analysis,,"costumbres tercermundistas que disfrutamos ya en europa gracias a nuestros políticos progres, disfruten lo votado."
Lo hipócritas que son algunos con el tema de ladder no tiene tamaño AJAJAJ Vaya hipócritas de mierda ;),multilingual_toxicity_explained_es,analysis,,lo hipócritas que son algunos con el tema de ladder no tiene tamaño ajajaj vaya hipócritas de mierda ;)
"Acojonante lo de la progresía, pagamos una barbaridad por alojar escoria mejor con unos servicios que ya quisieran nuestros mayores",multilingual_toxicity_explained_es,analysis,,"acojonante lo de la progresía, pagamos una barbaridad por alojar escoria mejor con unos servicios que ya quisieran nuestros mayores"
Me cuesta creer que haya alguien igual de subnormal que Dalas.,multilingual_toxicity_explained_es,analysis,,me cuesta creer que haya alguien igual de subnormal que dalas.
Como para no votar a Vox. Hijos de puta 300.000 con la que se nos vien encima.,multilingual_toxicity_explained_es,analysis,,como para no votar a vox. hijos de puta 300.000 con la que se nos vien encima.
"Pues si, es una puta mierda, DEP por ellos.",multilingual_toxicity_explained_es,analysis,,"pues si, es una puta mierda, dep por ellos."
"pero este tio es un puto subnormal, o que le pasa?",multilingual_toxicity_explained_es,analysis,,"pero este tio es un puto subnormal, o que le pasa?"
Hoy prefieren el arbitraje manual. La mano negra del puto alemán ladrón.,multilingual_toxicity_explained_es,analysis,,hoy prefieren el arbitraje manual. la mano negra del puto alemán ladrón.
"este chico es subnormal, confirmed",multilingual_toxicity_explained_es,analysis,,"este chico es subnormal, confirmed"
Es lo más seguro que pase eso didac puto catalán,multilingual_toxicity_explained_es,analysis,,es lo más seguro que pase eso didac puto catalán
Aprende el significado de mayoría parlamentaria subnormal,multilingual_toxicity_explained_es,analysis,,aprende el significado de mayoría parlamentaria subnormal
"Con periodistas de mierda, con empleados de mierda.",multilingual_toxicity_explained_es,analysis,,"con periodistas de mierda, con empleados de mierda."
Me rio de ti jajajajajajjaja fascista a la cueva,multilingual_toxicity_explained_es,analysis,,me rio de ti jajajajajajjaja fascista a la cueva
"Llegó la racista maleducada, odias mi castellano al igual que a España y los españoles, supremacista arruinada y avergonzada",multilingual_toxicity_explained_es,analysis,,"llegó la racista maleducada, odias mi castellano al igual que a españa y los españoles, supremacista arruinada y avergonzada"
Por 'Crush' os referís a putas chonis?,multilingual_toxicity_explained_es,analysis,,por 'crush' os referís a putas chonis?
"Que bronca cuando estás jugando al FIFA y ponen pausa para responder los msj, que trolo man",multilingual_toxicity_explained_es,analysis,,"que bronca cuando estás jugando al fifa y ponen pausa para responder los msj, que trolo man"
Pobre tarado que no sabes lo que dices .... pobre tarado,multilingual_toxicity_explained_es,analysis,,pobre tarado que no sabes lo que dices .... pobre tarado
Que manera de perder la cabeza por un zumo.,multilingual_toxicity_explained_es,analysis,,que manera de perder la cabeza por un zumo.
es a cuartos de final subnormal,multilingual_toxicity_explained_es,analysis,,es a cuartos de final subnormal
"Hombre... a mi me tocan mi zumito y también arranco cabezas, hay cosas que hay que respetar.",multilingual_toxicity_explained_es,analysis,,"hombre... a mi me tocan mi zumito y también arranco cabezas, hay cosas que hay que respetar."
y encima esqe eres mu puta,multilingual_toxicity_explained_es,analysis,,y encima esqe eres mu puta
da cobertura a terroristas de #Venezuela La deriva fascista del  y sus medios es muy preocupante. #ConElFranquismoHemosTopado,multilingual_toxicity_explained_es,analysis,,da cobertura a terroristas de #venezuela la deriva fascista del y sus medios es muy preocupante. #conelfranquismohemostopado
Ese buen hombre por lo menos pagará 7 u 8 pensiones. Es el más valiente sin duda.,multilingual_toxicity_explained_es,analysis,,ese buen hombre por lo menos pagará 7 u 8 pensiones. es el más valiente sin duda.
Y deportar a la escoria es parte de las leyes. Si para ti eso es justicia medieval haztelo mirar.,multilingual_toxicity_explained_es,analysis,,y deportar a la escoria es parte de las leyes. si para ti eso es justicia medieval haztelo mirar.
Lo que está claro es que tú sigues siendo un operador político totalmente parcializado. Asco,multilingual_toxicity_explained_es,analysis,,lo que está claro es que tú sigues siendo un operador político totalmente parcializado. asco
Menudo baño te están dando pequeño dictador! 👏👏👏👏👏👏👏,multilingual_toxicity_explained_es,analysis,,menudo baño te están dando pequeño dictador! 👏👏👏👏👏👏👏
La esposa no solo hacia lofts sin licencia sino que ni siquiera tenía la carrera de arquitectura. Detalles sin importancia.,multilingual_toxicity_explained_es,analysis,,la esposa no solo hacia lofts sin licencia sino que ni siquiera tenía la carrera de arquitectura. detalles sin importancia.
deja de tirarte abajo hija d re mil puta,multilingual_toxicity_explained_es,analysis,,deja de tirarte abajo hija d re mil puta
Supongo que el subnormal de  estará llorando porque Benzemierda no ha sido titular y Cristiano ha marcado.,multilingual_toxicity_explained_es,analysis,,supongo que el subnormal de estará llorando porque benzemierda no ha sido titular y cristiano ha marcado.
"Te gustan los niños,fascista de mierda?",multilingual_toxicity_explained_es,analysis,,"te gustan los niños,fascista de mierda?"
Gran puta estos chinos de mierda vinieron a arruinar mi año 😭,multilingual_toxicity_explained_es,analysis,,gran puta estos chinos de mierda vinieron a arruinar mi año 😭
No han dicho ya que vienen los mejores y los mas preparados?,multilingual_toxicity_explained_es,analysis,,no han dicho ya que vienen los mejores y los mas preparados?
"Si, esa es la que os gusta a los fachas. Menos mal que sois cuatro gatos.",multilingual_toxicity_explained_es,analysis,,"si, esa es la que os gusta a los fachas. menos mal que sois cuatro gatos."
"Los de ahora son un infierno político y social, ocasionados por políticos fanáticos",multilingual_toxicity_explained_es,analysis,,"los de ahora son un infierno político y social, ocasionados por políticos fanáticos"
Los mejores y los más valientes.,multilingual_toxicity_explained_es,analysis,,los mejores y los más valientes.
Yo voy a hacer #BoikotalosGoyas viendo la gala 😂😂 Que país de fachas!!!,multilingual_toxicity_explained_es,analysis,,yo voy a hacer #boikotalosgoyas viendo la gala 😂😂 que país de fachas!!!
"El chepas acaba de solucionar el problema de la inmigración, ahora vendrán los de Vox a tocar los huevos...",multilingual_toxicity_explained_es,analysis,,"el chepas acaba de solucionar el problema de la inmigración, ahora vendrán los de vox a tocar los huevos..."
Como les gusta el afeitado en seco a esta gente.,multilingual_toxicity_explained_es,analysis,,como les gusta el afeitado en seco a esta gente.
"No pasa nada, al bajar dice que tiene 14 años y a vivir la vida midugis juejuejejejeuejjejj",multilingual_toxicity_explained_es,analysis,,"no pasa nada, al bajar dice que tiene 14 años y a vivir la vida midugis juejuejejejeuejjejj"
"a ver eso se elige, no es natural... Vas a arder en el infierno por sodomita.",multilingual_toxicity_explained_es,analysis,,"a ver eso se elige, no es natural... vas a arder en el infierno por sodomita."
"subnormal que no sabes de fútbol ni de nada, eres un periodista de pacotilla.... 😋",multilingual_toxicity_explained_es,analysis,,"subnormal que no sabes de fútbol ni de nada, eres un periodista de pacotilla.... 😋"
La justificación pedorra JAJAJAJ mejor no te defiendas 🤣🤣,multilingual_toxicity_explained_es,analysis,,la justificación pedorra jajajaj mejor no te defiendas 🤣🤣
Pero siguen estando ahí y recibiendo subvenciones de la ilesia y del estado FASCISTA,multilingual_toxicity_explained_es,analysis,,pero siguen estando ahí y recibiendo subvenciones de la ilesia y del estado fascista
"Queremos más dominicanos y más moros, Sánchez trae más.!!!!",multilingual_toxicity_explained_es,analysis,,"queremos más dominicanos y más moros, sánchez trae más.!!!!"
solo 4? maldito hijo de puta fascista,multilingual_toxicity_explained_es,analysis,,solo 4? maldito hijo de puta fascista
por favor dejad en paz a mi amiga la subnormal de mierda,multilingual_toxicity_explained_es,analysis,,por favor dejad en paz a mi amiga la subnormal de mierda
"Y una mierda. Vox dice fuera a la inmigración ilegal que comete delitos, y de ahí no pasa.",multilingual_toxicity_explained_es,analysis,,"y una mierda. vox dice fuera a la inmigración ilegal que comete delitos, y de ahí no pasa."
¿A qué puta perra hora suben el link de #HTGAWM?,multilingual_toxicity_explained_es,analysis,,¿a qué puta perra hora suben el link de #htgawm?
Trump provocando como un macarra de pacotilla   vía,multilingual_toxicity_explained_es,analysis,,trump provocando como un macarra de pacotilla vía
"me parto eh jaja es que vaya subnormal enserio, esta sobrevaloradisimo este actor.",multilingual_toxicity_explained_es,analysis,,"me parto eh jaja es que vaya subnormal enserio, esta sobrevaloradisimo este actor."
"Otro día de mierda, en éste mes de mierda, de éste año de mierda",multilingual_toxicity_explained_es,analysis,,"otro día de mierda, en éste mes de mierda, de éste año de mierda"
ME JUEGAS PUTO RETO O COMO VA LA COSA PUTO RETRASADO,multilingual_toxicity_explained_es,analysis,,me juegas puto reto o como va la cosa puto retrasado
Putos rojos de mierda subvencionando con 40 millones algo tan innecesario como la cultura #BoicotAlosGoya,multilingual_toxicity_explained_es,analysis,,putos rojos de mierda subvencionando con 40 millones algo tan innecesario como la cultura #boicotalosgoya
Ya te he respondido subnormal,multilingual_toxicity_explained_es,analysis,,ya te he respondido subnormal
"Tranquilízate tú, ya que se supone que eres analista deportivo, no comediante o payaso, aunque a veces parezca lo contrario.",multilingual_toxicity_explained_es,analysis,,"tranquilízate tú, ya que se supone que eres analista deportivo, no comediante o payaso, aunque a veces parezca lo contrario."
La puta que frustración .,multilingual_toxicity_explained_es,analysis,,la puta que frustración .
"Lee mongolo, lee. Deja de dar pena",multilingual_toxicity_explained_es,analysis,,"lee mongolo, lee. deja de dar pena"
¡Es que hay zumos y zumos!,multilingual_toxicity_explained_es,analysis,,¡es que hay zumos y zumos!
"Sólo me hacen encabronar, no debemos nada a Centroamérica ni los invasores para regalarles dinero.",multilingual_toxicity_explained_es,analysis,,"sólo me hacen encabronar, no debemos nada a centroamérica ni los invasores para regalarles dinero."
Fuentes del gobierno me comentan que hay que aumentar el altavoz para llamar a que vengan mas a intentarlo,multilingual_toxicity_explained_es,analysis,,fuentes del gobierno me comentan que hay que aumentar el altavoz para llamar a que vengan mas a intentarlo
"Y los mejores, y los más valientes. La vieja dixit",multilingual_toxicity_explained_es,analysis,,"y los mejores, y los más valientes. la vieja dixit"
jaja eso es mejor que ser maricon o comunista,multilingual_toxicity_explained_es,analysis,,jaja eso es mejor que ser maricon o comunista
Lo que está claro es que ha llegado un ladrón menos.,multilingual_toxicity_explained_es,analysis,,lo que está claro es que ha llegado un ladrón menos.
Jueves con J de mierda,multilingual_toxicity_explained_es,analysis,,jueves con j de mierda
"Ahí ahí, protegiendo a tus niños. A los mejores. ¿A cuantos tienes metidos en casa?",multilingual_toxicity_explained_es,analysis,,"ahí ahí, protegiendo a tus niños. a los mejores. ¿a cuantos tienes metidos en casa?"
nonono este 2020 se anda pasando de verga,multilingual_toxicity_explained_es,analysis,,nonono este 2020 se anda pasando de verga
Los mierdas de ABC haciéndole campaña al Fracking.,multilingual_toxicity_explained_es,analysis,,los mierdas de abc haciéndole campaña al fracking.
¿a que sigues los pasos del poeta maricon?,multilingual_toxicity_explained_es,analysis,,¿a que sigues los pasos del poeta maricon?
Dale la vuelta a la camiseta y tienes el 6 del 6-1 de la REMONTADA MAMÓN!!!,multilingual_toxicity_explained_es,analysis,,dale la vuelta a la camiseta y tienes el 6 del 6-1 de la remontada mamón!!!
"Solo vienen los mejores, los más valientes",multilingual_toxicity_explained_es,analysis,,"solo vienen los mejores, los más valientes"
En el fondo me alegro por el subnormal de Emery.,multilingual_toxicity_explained_es,analysis,,en el fondo me alegro por el subnormal de emery.
hijo de puta subnormal cabeza de polla gilipollas mental zoquete,multilingual_toxicity_explained_es,analysis,,hijo de puta subnormal cabeza de polla gilipollas mental zoquete
Gobierno de mierda,multilingual_toxicity_explained_es,analysis,,gobierno de mierda
VIEJA PAYASA....................................... APARTA TU MIERDA DE MI MIERDA..................................... NO ME SEAS LOCA,multilingual_toxicity_explained_es,analysis,,vieja payasa....................................... aparta tu mierda de mi mierda..................................... no me seas loca
Por que chingado los de Facebook tuvieron que hacer otra app para poder contestar mensajes 😡,multilingual_toxicity_explained_es,analysis,,por que chingado los de facebook tuvieron que hacer otra app para poder contestar mensajes 😡
Nose que esperan para cerrar toda esa mierda,multilingual_toxicity_explained_es,analysis,,nose que esperan para cerrar toda esa mierda
"A los machistas no les da miedo el feminismo, (muy machos ellos). Simplemente lo desprecian,.¡Imbéciles!.",multilingual_toxicity_explained_es,analysis,,"a los machistas no les da miedo el feminismo, (muy machos ellos). simplemente lo desprecian,.¡imbéciles!."
Como puede ser un icono feminista una facha como ella?? 👀 estamos locos o qué?,multilingual_toxicity_explained_es,analysis,,como puede ser un icono feminista una facha como ella?? 👀 estamos locos o qué?
"Basta ya hijos de las mil putas. Estáis agotando a la Afición, lo único digno que queda en el club.",multilingual_toxicity_explained_es,analysis,,"basta ya hijos de las mil putas. estáis agotando a la afición, lo único digno que queda en el club."
"Para el podemitariado y los lobotomizados del noreste español, Cristina Pardo también es facha.",multilingual_toxicity_explained_es,analysis,,"para el podemitariado y los lobotomizados del noreste español, cristina pardo también es facha."
Me confirman por aquí que mi padre es subnormal.,multilingual_toxicity_explained_es,analysis,,me confirman por aquí que mi padre es subnormal.
Mire la saga de 50 sombras de Grey...casi todo eran.lectoras...les va el.morbillo no lo.nieguen,multilingual_toxicity_explained_es,analysis,,mire la saga de 50 sombras de grey...casi todo eran.lectoras...les va el.morbillo no lo.nieguen
"This. Que puto asco de respuestas, sois repulsivos",multilingual_toxicity_explained_es,analysis,,"this. que puto asco de respuestas, sois repulsivos"
"Solo la fe, el dogmatismo y la estupidez te pueden hacer votar a un elemento como este #SanchezVeteATuCasa",multilingual_toxicity_explained_es,analysis,,"solo la fe, el dogmatismo y la estupidez te pueden hacer votar a un elemento como este #sanchezveteatucasa"
Hay un puto subnormal pitando en mi calle todo el puto rato,multilingual_toxicity_explained_es,analysis,,hay un puto subnormal pitando en mi calle todo el puto rato
Dios mi madre es subnormal en serio,multilingual_toxicity_explained_es,analysis,,dios mi madre es subnormal en serio
Un caracol inválido es más rápido que esta internet de mierda,multilingual_toxicity_explained_es,analysis,,un caracol inválido es más rápido que esta internet de mierda
Aquí lo acogemos con los brazos abiertos y le damos una paguita vitalicia.,multilingual_toxicity_explained_es,analysis,,aquí lo acogemos con los brazos abiertos y le damos una paguita vitalicia.
"tienen cojones pero huyen para que otros les REGALEN LA VIDA, un poco contradictorio no?",multilingual_toxicity_explained_es,analysis,,"tienen cojones pero huyen para que otros les regalen la vida, un poco contradictorio no?"
"Pero que putas, maldita tensión rara entre Jaime y Brandon #GameofThrones #JaimeLannister",multilingual_toxicity_explained_es,analysis,,"pero que putas, maldita tensión rara entre jaime y brandon #gameofthrones #jaimelannister"
Creo que deberían explotar este país de mierda,multilingual_toxicity_explained_es,analysis,,creo que deberían explotar este país de mierda
El tonto de FC. ¿Con el PP no se podía abortar?,multilingual_toxicity_explained_es,analysis,,el tonto de fc. ¿con el pp no se podía abortar?
Quien putas es Juan Sebastián?,multilingual_toxicity_explained_es,analysis,,quien putas es juan sebastián?
"ha habido 6, no 5, 6.... Guti Guti Maricoooon, Maricoooon Maricoooooooon",multilingual_toxicity_explained_es,analysis,,"ha habido 6, no 5, 6.... guti guti maricoooon, maricoooon maricoooooooon"
"Lo que no se es como no pone varias lineas de ferry, 2500 pavos cada uno y llenan.",multilingual_toxicity_explained_es,analysis,,"lo que no se es como no pone varias lineas de ferry, 2500 pavos cada uno y llenan."
Ya empiezan los sinvergüenzas..  No faltes al respeto Rumano de mierda..,multilingual_toxicity_explained_es,analysis,,ya empiezan los sinvergüenzas.. no faltes al respeto rumano de mierda..
"Que algún shur se ofrezca a llevarlos gratis, no vaya a ser que el precio sea un impedimento para nadie",multilingual_toxicity_explained_es,analysis,,"que algún shur se ofrezca a llevarlos gratis, no vaya a ser que el precio sea un impedimento para nadie"
JAJAJAJAJJA Hostia puta que bueno JAJAJAJAJAJA,multilingual_toxicity_explained_es,analysis,,jajajajajja hostia puta que bueno jajajajajaja
Tantos les cuesta entender simios de mierda,multilingual_toxicity_explained_es,analysis,,tantos les cuesta entender simios de mierda
"Mejor obedecer a Soros que ser como VOX , el lacayo de Vladimir Putin",multilingual_toxicity_explained_es,analysis,,"mejor obedecer a soros que ser como vox , el lacayo de vladimir putin"
SALVEMOS A ESE ANIMAL DE LAS GARRAS ASESINAS Y FASCISTAS YA,multilingual_toxicity_explained_es,analysis,,salvemos a ese animal de las garras asesinas y fascistas ya
"Perdón, que elite de mierda",multilingual_toxicity_explained_es,analysis,,"perdón, que elite de mierda"
"Israelitas, chinos, moros, culés... así estaba el Bernabéu ese día, que daba entre pena y asco.",multilingual_toxicity_explained_es,analysis,,"israelitas, chinos, moros, culés... así estaba el bernabéu ese día, que daba entre pena y asco."
menudos fachas xDDDDDDDDD HIJOS DE PUTA,multilingual_toxicity_explained_es,analysis,,menudos fachas xddddddddd hijos de puta
Segurola es un subnormal desde el minuto 1.,multilingual_toxicity_explained_es,analysis,,segurola es un subnormal desde el minuto 1.
Empiezo a sospechar que los traperos quieren competir con los youtubers para ver que grupo es más subnormal.,multilingual_toxicity_explained_es,analysis,,empiezo a sospechar que los traperos quieren competir con los youtubers para ver que grupo es más subnormal.
"Debería darte vergüenza ofender las creencias de otras persona, intolerante fascista.",multilingual_toxicity_explained_es,analysis,,"debería darte vergüenza ofender las creencias de otras persona, intolerante fascista."
Celebrando mas feliz una victoria del Barsa que una del Sevilla... Este subnormal no me representa como sevillista,multilingual_toxicity_explained_es,analysis,,celebrando mas feliz una victoria del barsa que una del sevilla... este subnormal no me representa como sevillista
ahora ser liberal es de retrasado? pues eres un poco hipocrita y tonto amigo,multilingual_toxicity_explained_es,analysis,,ahora ser liberal es de retrasado? pues eres un poco hipocrita y tonto amigo
¡Ese es mi Trump! 🇺🇸Que vean la galamierda los giligoyas y rojeras de los veinte duros ¡A mamarla!,multilingual_toxicity_explained_es,analysis,,¡ese es mi trump! 🇺🇸que vean la galamierda los giligoyas y rojeras de los veinte duros ¡a mamarla!
Que arrechera esta economía de mierda,multilingual_toxicity_explained_es,analysis,,que arrechera esta economía de mierda
Pura supervivencia. Me pones en riesgo? Te mato.,multilingual_toxicity_explained_es,analysis,,pura supervivencia. me pones en riesgo? te mato.
"Así actúa la propaganda de la izquierda, como cualquier rancia dictadura",multilingual_toxicity_explained_es,analysis,,"así actúa la propaganda de la izquierda, como cualquier rancia dictadura"
"Los mejores, los más valientes y preparados.",multilingual_toxicity_explained_es,analysis,,"los mejores, los más valientes y preparados."
Yo quería ser main puta pero listisima para lo que se viene,multilingual_toxicity_explained_es,analysis,,yo quería ser main puta pero listisima para lo que se viene
"lo que es curioso es que todos los imbeciles que llevan bandera podemita demuestra ser imbecil,con nota",multilingual_toxicity_explained_es,analysis,,"lo que es curioso es que todos los imbeciles que llevan bandera podemita demuestra ser imbecil,con nota"
"Ojalá no salga por ahí algún juez de esos pendientes de joder todo a poner su demanda, asquerosos oportunistas 🖕👎",multilingual_toxicity_explained_es,analysis,,"ojalá no salga por ahí algún juez de esos pendientes de joder todo a poner su demanda, asquerosos oportunistas 🖕👎"
Luego si empiezan a aparecer los cadáveres de esta basura alguien se echara las manos a la cabeza.,multilingual_toxicity_explained_es,analysis,,luego si empiezan a aparecer los cadáveres de esta basura alguien se echara las manos a la cabeza.
Manda cojones que nos meta gol el subnormal de Paco Alcácer....,multilingual_toxicity_explained_es,analysis,,manda cojones que nos meta gol el subnormal de paco alcácer....
"En 2013 Dalas ya se sabía que era retrasado, que cojones?!",multilingual_toxicity_explained_es,analysis,,"en 2013 dalas ya se sabía que era retrasado, que cojones?!"
Luego se queja Neymar... valiente subnormal.,multilingual_toxicity_explained_es,analysis,,luego se queja neymar... valiente subnormal.
Los canis del 2000 y posteriores son aún más gilipollas que los anteriores.,multilingual_toxicity_explained_es,analysis,,los canis del 2000 y posteriores son aún más gilipollas que los anteriores.
"Viene a currar como el que mas, se le ve",multilingual_toxicity_explained_es,analysis,,"viene a currar como el que mas, se le ve"
"6 años ha tardado en mostrarse el tarado mental más grande, bravo 👏",multilingual_toxicity_explained_es,analysis,,"6 años ha tardado en mostrarse el tarado mental más grande, bravo 👏"
ya ves además a los policías nazis que tendrá esa en el whatsapp… como para creerse algo.,multilingual_toxicity_explained_es,analysis,,ya ves además a los policías nazis que tendrá esa en el whatsapp… como para creerse algo.
"Son nuestros niños... ah no, que uno tiene 41 años. Da igual, son nuestros jóvenes.",multilingual_toxicity_explained_es,analysis,,"son nuestros niños... ah no, que uno tiene 41 años. da igual, son nuestros jóvenes."
"En catalán se escribe Espanya. Para dárselas usted de ser periodista, no tieene usted puta idea de escribir.",multilingual_toxicity_explained_es,analysis,,"en catalán se escribe espanya. para dárselas usted de ser periodista, no tieene usted puta idea de escribir."
A saber cuantos imbéciles recibieron dinero y sin hacer una mala película siquiera.,multilingual_toxicity_explained_es,analysis,,a saber cuantos imbéciles recibieron dinero y sin hacer una mala película siquiera.
"No se si me seguirá alguien católico, si es así, siento que seas tan ignorante.",multilingual_toxicity_explained_es,analysis,,"no se si me seguirá alguien católico, si es así, siento que seas tan ignorante."
Cosas que me regala mi encargado marica diciéndome que es el minion de las BOLLERAS:,multilingual_toxicity_explained_es,analysis,,cosas que me regala mi encargado marica diciéndome que es el minion de las bolleras:
Sin duda y durante los próximos meses con un email solucionan si no les llega,multilingual_toxicity_explained_es,analysis,,sin duda y durante los próximos meses con un email solucionan si no les llega
"Haz que pase ya Pedro por Dios, porque a mí se me está haciendo eterno.",multilingual_toxicity_explained_es,analysis,,"haz que pase ya pedro por dios, porque a mí se me está haciendo eterno."
"Será puerta abierta , inútiles fascistas embusteros miserables,no?",multilingual_toxicity_explained_es,analysis,,"será puerta abierta , inútiles fascistas embusteros miserables,no?"
A esosmoros hay que echarlos pero ya.O los politicos hacen algo o la gente tendra que actuar,multilingual_toxicity_explained_es,analysis,,a esosmoros hay que echarlos pero ya.o los politicos hacen algo o la gente tendra que actuar
"Tu lo que eres es subnormal, punto.",multilingual_toxicity_explained_es,analysis,,"tu lo que eres es subnormal, punto."
Quien putas está RT esa mierda ?,multilingual_toxicity_explained_es,analysis,,quien putas está rt esa mierda ?
no soy del Celta subnormal. Ves como eres retrasado...,multilingual_toxicity_explained_es,analysis,,no soy del celta subnormal. ves como eres retrasado...
